,자사주문번호,거래처,주문일,사은품여부,출고예정일,주문/배송상태,운송장등록일자,상품명,상품수량,덤상품수량,상품유형,상품타입,매출액,자재명,초기자재수량,주문수량,취소수량,반품수량,배송유형,마감구분,클레임 상태,상품순번
1113,40787430509117164,외부몰_직거래_11번가(신),20230509,N,20230511,배송 완료,2023-05-10 06:39:05,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/김치치즈주먹밥 500G_BC/냉동,1,1,0,0,택배배송,냉동,-,11.0
1114,40787430509114865,외부몰_직거래_11번가(신),20230509,N,20230511,배송 완료,2023-05-10 06:42:09,[복합_마켓전략]에어프라이어 칼집 군밤 톡톡까먹어밤 500GX3,1,0,묶음 상품,일반,28500,에어프라이어군밤(톡톡까먹어밤)500G/냉동,3,3,0,0,택배배송,냉동,-,11.0
1115,40787430509114795,외부몰_직거래_11번가(신),20230509,N,20230511,주문취소,,[11번가]비비고 시원바지락칼국수642g(2인분),34,0,단일 상품,일반,0,비비고/시원바지락칼국수642G/2인분/냉동,34,0,34,0,택배배송,냉동,취소완료,11.0
1116,40787430509112920,외부몰_직거래_11번가(신),20230509,N,20230511,배송 완료,2023-05-10 06:39:02,특설렁탕700G X2팩 +특양지곰탕700G X2팩,1,0,복합 상품,일반,15000,비비고/특설렁탕 700G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1117,40787430509112920,외부몰_직거래_11번가(신),20230509,N,20230511,배송 완료,2023-05-10 06:39:02,특설렁탕700G X2팩 +특양지곰탕700G X2팩,1,0,복합 상품,일반,15000,비비고/특양지곰탕 700G (10입)/냉동,2,2,0,0,택배배송,냉동,-,11.0
1118,40787430509112911,외부몰_직거래_11번가(신),20230509,N,20230511,배송 완료,2023-05-10 06:42:07,[번들_마켓전략]얼티브 오리지널 190ml*24입,1,0,묶음 상품,일반,24000,얼티브 오리지널 190ML*24입/상온,24,24,0,0,택배배송,상온,-,11.0
1119,40787430509111820,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:27:03,갈색설탕15Kg,1,0,단일 상품,일반,30480,갈색설탕15KG/상온,1,1,0,0,택배배송,상온,-,11.0
1120,40787430509111807,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:27:03,비비고/갓김치 900G,1,0,단일 상품,일반,14900,비비고/갓김치 900G_PGGNH/냉장,1,1,0,0,택배배송,냉장,-,11.0
1121,40787430509111507,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 15:18:02,[11번가] 고메 함박스테이크 152Gx5개,1,0,묶음 상품,일반,16500,고메함박스테이크152G(22입)/냉장,5,5,0,0,택배배송,냉장,-,11.0
1122,40787430509111507,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 15:18:02,[11번가] 고메 토마토미트볼 147Gx5개,1,0,묶음 상품,일반,16500,고메토마토미트볼147G(22입)/냉장,5,5,0,0,택배배송,냉장,-,12.0
1123,40787430509111506,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 15:18:02,[11번가]비비고 한입떡갈비 282g x 4개,1,0,묶음 상품,일반,23849,CJ비비고한입떡갈비282G*2/냉동,2,2,0,0,택배배송,냉동,-,11.0
1124,40787430509111506,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 15:18:02,[11번가] [냉동]비비고 도톰동그랑땡 560g×2개_무료배송,1,0,묶음 상품,일반,22351,비비고/도톰 동그랑땡 560G_BC/냉동,2,2,0,0,택배배송,냉동,-,12.0
1125,40787430509110780,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:27:04,[11번가] 비비고 고등어구이 60Gx3개,1,0,묶음 상품,일반,13275,비비고/고등어구이 60G/냉장,3,3,0,0,택배배송,냉장,-,11.0
1126,40787430509110780,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:27:04,[11번가] 비비고 고등어구이 60Gx3개,1,0,묶음 상품,일반,13275,비비고/고등어구이 60G/냉장,3,3,0,0,택배배송,냉장,-,12.0
1127,40787430509110780,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:27:04,[11번가] 비비고 고등어구이 60Gx2개,1,0,묶음 상품,일반,8850,비비고/고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,13.0
1128,40787430509109860,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-10 06:42:02,[11번가]백설 프락토 올리고당 2.45kg,1,0,단일 상품,일반,8280,올리고당2.45KG/상온,1,1,0,0,택배배송,상온,-,11.0
1129,40787430509108629,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:07,삼호 얇은포 부산어묵 1kg,3,0,단일 상품,일반,26340,B)삼호/얇은포 부산어묵 1KG/냉동,3,3,0,0,택배배송,냉동,-,11.0
1130,40787430509108614,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:07,오천년의 신비 명품천일염(굵은입자) 10kg,1,0,단일 상품,일반,34430,명품천일염오천년의신비굵은입자10kg,1,1,0,0,택배배송,상온,-,11.0
1131,40787430509107037,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:06,[11번가] 비비고 잔칫집모둠잡채 644g_단품,1,0,단일 상품,일반,9524,비비고/(리뉴얼)잔칫집모둠잡채644G/냉동,1,1,0,0,택배배송,냉동,-,11.0
1132,40787430509107037,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:06,[11번가] 비비고 버섯잡채 590g_단품,1,0,단일 상품,일반,8993,비비고/(리뉴얼)버섯잡채590G/냉동,1,1,0,0,택배배송,냉동,-,12.0
1133,40787430509107037,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:06,[11번가]비비고 시원바지락칼국수642g(2인분),1,0,단일 상품,일반,8463,비비고/시원바지락칼국수642G/2인분/냉동,1,1,0,0,택배배송,냉동,-,13.0
1134,40787430509107023,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:42:01,맛밤42g*10번들,1,0,단일 상품,일반,13730,맛밤42G*10번들(NEW)/상온,1,1,0,0,택배배송,냉동,-,11.0
1135,40787430509107023,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:42:01,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,21.0
1136,40787430509107023,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:42:01,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,21.0
1137,40787430509107023,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 15:42:01,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,21.0
1138,40787430509101953,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:08,[11번가]김처럼 밥에 싸먹는 햄 구이 한판 60g,1,0,단일 상품,일반,1850,구이한판60G*30EA/냉장,1,1,0,0,택배배송,냉장,-,11.0
1139,40787430509101953,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:08,The더건강한 그릴비엔나 200g*2,1,0,단일 상품,일반,7480,더건강한그릴비엔나200G*2/냉장,1,1,0,0,택배배송,냉장,-,21.0
1140,40787430509101953,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:08,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4801,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,31.0
1141,40787430509101953,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:08,[11번가] 다담 우렁강된장 비빔 양념 140GX3개입,1,0,묶음 상품,일반,4801,다담/우렁강된장비빔양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,32.0
1142,40787430509101953,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:08,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6401,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,33.0
1143,40787430509101953,외부몰_직거래_11번가(신),20230509,N,20230510,배송 완료,2023-05-09 11:42:08,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4797,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,34.0
1144,40787430509099132,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 11:42:01,[11번가]비비고 시원바지락칼국수642g(2인분),5,0,단일 상품,일반,39900,비비고/시원바지락칼국수642G/2인분/냉동,5,5,0,0,택배배송,냉동,-,11.0
1145,40787430509099121,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 11:42:03,[11번가]다담 부대찌개양념 140Gx3개,1,0,묶음 상품,일반,4870,다담/부대찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
1146,40787430509099121,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 11:42:03,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4870,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
1147,40787430509099121,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 11:42:03,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6493,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
1148,40787430509099121,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 11:42:03,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4867,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
1149,40787430508097749,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:06,비비고/총각김치2.3KG,1,0,단일 상품,일반,26900,비비고/총각김치2.3KG(6입)_PGGNH/냉장,1,1,0,0,택배배송,냉장,-,11.0
1150,40787430508097749,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:06,비비고/파김치800G,1,0,단일 상품,일반,19800,비비고/파김치800G_PGGNH/냉장,1,1,0,0,택배배송,냉장,-,21.0
1151,40787430508096522,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:07,[공용_마켓전략]EXCYCLE 바삭칩 오리지널맛 50gX12봉,1,0,묶음 상품,일반,30000,EXCYCLE 바삭칩 오리지널 45G/상온,12,12,0,0,택배배송,상온,-,11.0
1152,40787430508094592,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[11번가] 다담 냉이된장찌개양념 140gX3개,1,0,묶음 상품,일반,5085,다담/냉이된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
1153,40787430508094592,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[11번가]다담 갈치조림양념150g 3개,1,0,묶음 상품,일반,5355,다담/갈치조림양념150G/냉장,3,3,0,0,택배배송,냉장,-,12.0
1154,40787430508094592,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6780,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
1155,40787430508094592,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,5080,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
1156,40787430508094577,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[11번가] 비비고 가자미구이 70Gx3개,1,0,묶음 상품,일반,13275,비비고/가자미구이 70G/냉장,3,3,0,0,택배배송,냉장,-,11.0
1157,40787430508094577,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[11번가] 비비고 고등어구이 60Gx3개,1,0,묶음 상품,일반,13275,비비고/고등어구이 60G/냉장,3,3,0,0,택배배송,냉장,-,12.0
1158,40787430508094577,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[11번가]비비고 임연수구이 60g x 2,1,0,묶음 상품,일반,8850,비비고/임연수구이 60G/냉장,2,2,0,0,택배배송,냉장,-,13.0
1159,40787430508092309,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:21,[11번가] 다담 우렁강된장 비빔 양념 140GX3개입,1,0,묶음 상품,일반,4956,다담/우렁강된장비빔양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
1160,40787430508092309,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:21,[11번가다담 차돌고추장찌개양념130g 2개,1,0,묶음 상품,일반,3480,다담/차돌고추장찌개양념 130G/24입/냉장,2,2,0,0,택배배송,냉장,-,12.0
1161,40787430508092309,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:21,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6608,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
1162,40787430508092309,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:21,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4956,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
1163,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 비비고 별미국물요리세트(감자탕2/순대국2/추어탕2),1,0,복합 상품,일반,9299,비비고/추어탕 460G_18입/상온,2,2,0,0,택배배송,상온,-,11.0
1164,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 비비고 별미국물요리세트(감자탕2/순대국2/추어탕2),1,0,복합 상품,일반,9299,비비고/감자탕 460G_18입/상온,2,2,0,0,택배배송,상온,-,11.0
1165,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 비비고 별미국물요리세트(감자탕2/순대국2/추어탕2),1,0,복합 상품,일반,9302,비비고/순댓국 460G_18입/상온,2,2,0,0,택배배송,상온,-,11.0
1166,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 햇반 컵반 한끼간편C세트(인기 5종 10개),1,0,복합 상품,일반,5960,햇반/컵반 불닭마요덮밥219G/상온,2,2,0,0,택배배송,상온,-,21.0
1167,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 햇반 컵반 한끼간편C세트(인기 5종 10개),1,0,복합 상품,일반,5960,햇반/컵반철판김치덮밥254G/상온,2,2,0,0,택배배송,상온,-,21.0
1168,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 햇반 컵반 한끼간편C세트(인기 5종 10개),1,0,복합 상품,일반,5960,햇반/컵반직화짜장덮밥281G/상온,2,2,0,0,택배배송,상온,-,21.0
1169,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 햇반 컵반 한끼간편C세트(인기 5종 10개),1,0,복합 상품,일반,5960,햇반/컵반중화마파덮밥275G/상온,2,2,0,0,택배배송,상온,-,21.0
1170,40787430508092291,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략] 햇반 컵반 한끼간편C세트(인기 5종 10개),1,0,복합 상품,일반,5960,햇반/컵반강된장보리비빔밥280G(칼로스)/상,2,2,0,0,택배배송,상온,-,21.0
1171,40787430508091607,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:19,[복합_마켓전략][번들_마켓전략]더건강한닭가슴살 큐브톡톡 ALL 96g(10+10),1,0,묶음 상품,일반,39800,더건강한닭가슴살 큐브톡톡 ALL 96G/냉장,20,20,0,0,택배배송,냉장,-,11.0
1172,40787430508091592,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략]닭가슴살 하루 한 개 다이어트 2주플랜세트 (오리지널7+통살페퍼7),1,0,복합 상품,일반,17820,더건강한 닭가슴살 직화 통살구이100G/냉장,7,7,0,0,택배배송,냉장,-,11.0
1173,40787430508091592,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:16,[복합_마켓전략]닭가슴살 하루 한 개 다이어트 2주플랜세트 (오리지널7+통살페퍼7),1,0,복합 상품,일반,17820,더건강한 닭가슴살 통살 페퍼 100G/냉장,7,7,0,0,택배배송,냉장,-,11.0
1174,40787430508089893,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:17,산들애/처음부터멸치다시마육수525G/상온,1,0,단일 상품,일반,9350,산들애/처음부터멸치다시마육수525G/상온,1,1,0,0,택배배송,상온,-,11.0
1175,40787430508089879,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:17,삼호어묵 부산어묵 바른사각 240g,3,0,단일 상품,일반,3630,삼호/부산어묵 바른사각 240G_25입/냉장,3,3,0,0,택배배송,냉장,-,11.0
1176,40787430508089863,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:17,삼호어묵 부산어묵 바른사각 240g,2,0,단일 상품,일반,2420,삼호/부산어묵 바른사각 240G_25입/냉장,2,2,0,0,택배배송,냉장,-,11.0
1177,40787430508089852,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:17,삼호어묵 부산어묵 바른사각 240g,3,0,단일 상품,일반,3630,삼호/부산어묵 바른사각 240G_25입/냉장,3,3,0,0,택배배송,냉장,-,11.0
1178,40787430508088826,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:03,비비고/열무를 넣은 총각김치 1.3Kg,2,0,단일 상품,일반,29800,비비고/열무를 넣은 총각김치 1.3KG/냉장,2,2,0,0,택배배송,냉장,-,11.0
1179,40787430508088825,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:03,주부초밥왕 새콤달콤유부초밥 320g,3,0,단일 상품,일반,14940,주부초밥왕/새콤달콤 오리지널 320G/냉장,3,3,0,0,택배배송,냉장,-,11.0
1180,40787430508088824,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-12 06:12:06,[11번가]다시다 쇠고기골 드전문식당용 1kg,1,0,단일 상품,일반,19900,쇠고기다시다골드전문식당용1kg,1,1,0,0,택배배송,상온,-,11.0
1181,40787430508088824,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-12 06:12:06,백설 옥수수유 1.8L,1,0,단일 상품,일반,10800,옥수수유 1.8L (10입)/상온,1,1,0,0,택배배송,상온,-,21.0
1182,40787430508088824,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-12 06:12:06,[공용_마켓전략]탱글탱글 불쭈꾸미볶음,2,0,단일 상품,일반,29740,쿡킷/탱글불쭈꾸미볶음370G(2인)/냉동,2,2,0,0,택배배송,냉동,-,31.0
1183,40787430508088824,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-12 06:12:06,고메치킨 달콤양념 550g,3,0,단일 상품,일반,29640,고메치킨 달콤양념 550G/냉동,3,3,0,0,택배배송,냉동,-,41.0
1184,40787430508088824,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-12 06:12:06,[대용량] 새콤달콤 초고추장 1050g,1,0,단일 상품,일반,6500,새콤달콤초고추장1050G/PET/상온,1,1,0,0,택배배송,상온,-,51.0
1185,40787430508088151,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:03,행복한콩 모닝두부 플레인 140g,12,0,단일 상품,일반,16800,행복한콩모닝두부플레인140g/냉장,12,12,0,0,택배배송,냉장,-,11.0
1186,40787430508088134,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1187,40787430508088134,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1188,40787430508088134,외부몰_직거래_11번가(신),20230508,N,20230510,배송 완료,2023-05-09 06:03:23,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
1189,40787430508086773,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:18:01,비비고테이블 특양지곰탕700G X4팩,1,0,묶음 상품,일반,30000,비비고/특양지곰탕 700G (10입)/냉동,4,4,0,0,택배배송,냉동,-,11.0
1190,40787430508085492,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:12:02,[11번가] 비비고 차돌된장찌개 460gX3개,1,0,묶음 상품,일반,19747,비비고/차돌된장찌개 460G_18입/상온,3,3,0,0,택배배송,상온,-,11.0
1191,40787430508085492,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:12:02,[11번가] 비비고 소고기장터국 500Gx3개,1,0,묶음 상품,일반,13653,비비고/소고기장터국 500G_18입/상온,3,3,0,0,택배배송,상온,-,12.0
1192,40787430508085479,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-09 09:51:01,비비고 BASIC 포기배추김치 10kg(직택배),1,0,단일 상품,일반,69900,비비고/포기배추김치 10KG(직택배)/냉장,1,1,0,0,택배배송,김치,-,11.0
1193,40787430508085468,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:27:01,다담 된장찌개 양념  530gx3,1,0,묶음 상품,일반,17940,다담 된장찌개양념 530G/냉장,3,3,0,0,택배배송,냉장,-,11.0
1194,40787430508084719,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:18:01,삼호 얇은포 부산어묵 1kg,1,0,단일 상품,일반,8780,B)삼호/얇은포 부산어묵 1KG/냉동,1,1,0,0,택배배송,냉동,-,11.0
1195,40787430508084702,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:03:01,[복합_마켓전략]베스트 세트(비비고 왕교자2+고메 돈카츠1+고메 탕수육1),1,0,복합 상품,일반,19907,CJ비비고왕교자1.05KG/냉동,2,2,0,0,택배배송,냉동,-,11.0
1196,40787430508084702,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:03:01,[복합_마켓전략]베스트 세트(비비고 왕교자2+고메 돈카츠1+고메 탕수육1),1,0,복합 상품,일반,9478,CJ/고메바삭튀겨낸통등심돈카츠450G/냉동,1,1,0,0,택배배송,냉동,-,11.0
1197,40787430508084702,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:03:01,[복합_마켓전략]베스트 세트(비비고 왕교자2+고메 돈카츠1+고메 탕수육1),1,0,복합 상품,일반,8055,고메 바삭쫄깃한 탕수육 450G/냉동,1,1,0,0,택배배송,냉동,-,11.0
1198,40787430508084688,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:27:01,[복합_마켓전략][번들_마켓전략]더건강한닭가슴살 큐브톡톡 ALL 96g(10+10),2,0,묶음 상품,일반,79600,더건강한닭가슴살 큐브톡톡 ALL 96G/냉장,40,40,0,0,택배배송,냉장,-,11.0
1199,40787430508084681,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:18:01,비비고테이블 특설렁탕700G X4팩,1,0,묶음 상품,일반,30000,비비고/특설렁탕 700G/냉동,4,4,0,0,택배배송,냉동,-,11.0
1200,40787430508084666,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 19:09:00,고메 중화짬뽕 652gx3,2,0,묶음 상품,일반,53880,고메/(리뉴얼)중화짬뽕/652G/냉동,6,6,0,0,택배배송,냉동,-,11.0
1201,40787430508084666,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 19:09:00,[공용_마켓전략]고메 바삭탱글한 칠리새우 300g,2,0,단일 상품,일반,24940,고메/바삭탱글한 칠리새우 300G/냉동,2,2,0,0,택배배송,냉동,-,21.0
1202,40787430508084666,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 19:09:00,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,14136,고메함박스테이크152G(22입)/냉장,6,6,0,0,택배배송,냉장,-,31.0
1203,40787430508084666,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 19:09:00,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,14136,고메토마토미트볼147G(22입)/냉장,6,6,0,0,택배배송,냉장,-,31.0
1204,40787430508084666,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 19:09:00,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,14136,고메치즈함박스테이크152G/냉장,6,6,0,0,택배배송,냉장,-,31.0
1205,40787430508084666,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 19:09:00,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,4712,플랜테이블함박스테이크150G/냉장,2,2,0,0,택배배송,냉장,-,31.0
1206,40787430508077428,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:03:01,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
1207,40787430508077428,외부몰_직거래_11번가(신),20230508,N,20230509,배송 완료,2023-05-08 15:03:01,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
